umur,jenis_kelamin,pekerjaan,gaji,is_menikah,berat,tinggi,is_merokok,pendidikan,ever_stress
36,,PNS,7723015.838,1,54.45997644,164.0249498,1,SMA,1
38,Laki-laki,PNS,14588444.65,1,58.09412457,163.4431832,1,S1,1
36,Laki-laki,PNS,8890925.826,1,49.66071181,168.4387973,0,S1,1
35,Laki-laki,PNS,4136965.895,1,55.2428047,175.4088315,0,SD,1
29,Perempuan,PNS,4669249.059,1,57.39396219,169.3951976,1,S1,0
35,Laki-laki,Pegawai swasta,10488519.27,1,99.39666936,186.9932239,0,S1,1
20,Laki-laki,PNS,5344969.136,1,49.83744193,169.020457,0,SMA,1
33,Laki-laki,Pegawai swasta,7453904.862,1,55.51395768,169.8950457,1,SMA,1
32,Perempuan,,6841012.141,1,55.50904148,165.5027446,1,SMA,0
49,Perempuan,PNS,2038728.451,1,61.30071963,191.9265415,0,S1,0
54,Laki-laki,Pengangguran,6599753.928,1,60.41494226,190.0980501,0,SMA,1
48,Perempuan,,11666719.05,1,61.15373791,180.1446937,0,SMA,1
37,Perempuan,Pegawai swasta,7698439.539,1,43.89589533,160.1079404,0,SMA,1
40,Laki-laki,PNS,8075453.528,1,49.71262323,160.9714641,0,SMA,1
24,Laki-laki,Freelance,5069267.604,1,56.99234504,162.1412839,0,S1,1
55,Laki-laki,Freelance,14074648.88,1,47.28433326,148.1984711,0,SMA,1
49,Perempuan,Pegawai swasta,4547423.36,1,50.72908573,169.0559822,1,S1,0
39,Perempuan,Pegawai swasta,9121175.286,1,51.73786277,172.0583097,0,SD,1
38,Perempuan,PNS,6493784.184,1,68.5458591,160.859615,0,S1,0
35,Perempuan,Freelance,8706174.336,1,56.56260219,160.8552368,0,SMA,1
53,Laki-laki,Freelance,5082285.926,1,50.22093089,175.0835426,0,S1,1
41,Perempuan,Pegawai swasta,13713593.75,1,50.47843032,167.4161003,0,S1,1
47,Laki-laki,PNS,5616442.994,1,51.44635651,176.0619623,0,S1,1
37,Laki-laki,Pegawai swasta,5238794.16,1,55.77926944,162.4692033,0,SMA,0
32,Laki-laki,,5098653.154,1,63.59834143,175.610106,0,SMA,1
37,Perempuan,Pegawai swasta,4545014.187,1,49.36503035,166.8514133,1,SMA,1
47,Perempuan,Pegawai swasta,6951955.007,1,76.62778391,167.9413331,1,SMA,0
17,Perempuan,Pegawai swasta,4484239.207,0,57.01013395,170.0359925,0,SMA,0
27,Laki-laki,Pegawai swasta,5490747.893,1,42.37157088,141.6940108,1,SMA,0
56,Laki-laki,Pegawai swasta,5874334.601,1,53.1211329,149.8382228,1,SMP,1
39,Laki-laki,Freelance,3408111.526,1,50.85986712,151.5825932,0,SMA,0
33,Laki-laki,Pegawai swasta,7663910.69,1,50.43232309,172.6261082,0,SMA,1
43,Laki-laki,Freelance,7142208.439,1,59.40325487,157.4489487,0,S2,1
54,Perempuan,PNS,7104411.226,1,49.86607159,165.4373071,0,S1,1
47,Laki-laki,PNS,16250718.75,1,45.96849914,154.3703259,0,S2,1
42,Laki-laki,Freelance,8361578.099,1,64.82211087,163.5833786,0,SMP,1
29,Laki-laki,Pegawai swasta,6975613.998,1,51.8376637,171.6143582,0,S3,1
56,Laki-laki,PNS,11313995.05,1,57.92248266,163.9032881,0,S1,1
42,Laki-laki,Pegawai swasta,9365054.932,1,51.4333168,160.7688525,0,SMA,1
26,Laki-laki,Freelance,8890449.124,1,51.09273963,160.7097545,0,S1,1
45,Perempuan,Pegawai swasta,4650799.181,1,60.41664974,172.3434111,1,S1,0
51,Laki-laki,Freelance,14688876.92,1,50.310816,165.2358483,1,S1,1
46,Perempuan,PNS,4853553.306,1,58.60193307,153.5699769,1,S2,0
35,Perempuan,Pegawai swasta,4298220.953,1,50.32878589,155.8563064,0,S1,1
42,Laki-laki,PNS,3846763.169,1,64.02699168,156.1146454,1,S1,1
46,Perempuan,PNS,9976921.426,1,53.91494722,153.3311626,1,SMA,1
40,Laki-laki,PNS,11887404.86,1,60.00850851,167.9160806,0,S1,0
30,Laki-laki,PNS,9458534.521,1,55.58793597,155.0596849,0,S1,1
36,Laki-laki,Pengangguran,5529422.833,1,57.33878113,170.1842865,0,S3,1
40,Laki-laki,PNS,4137383.475,1,47.54966581,,1,SMA,1
30,Laki-laki,Pegawai swasta,2857134.724,1,47.03072879,168.2233045,0,S1,1
17,Laki-laki,Pengangguran,13993642.64,0,50.55728793,179.5744395,0,S1,1
,Laki-laki,Pegawai swasta,13147164.81,1,55.05656315,178.8776463,1,S2,1
43,Laki-laki,Pegawai swasta,5475045.54,1,59.42573413,178.4257296,0,S1,1
36,Laki-laki,PNS,6658706.251,1,44.14672177,172.3892053,0,S1,1
26,Laki-laki,Pegawai swasta,9473868.722,1,56.02085215,172.7743971,0,S1,1
33,Laki-laki,Freelance,5610382.673,1,66.60275612,180.3029287,1,SMA,1
20,Laki-laki,Pegawai swasta,10526254.42,1,46.76321631,164.964313,1,SMA,1
41,Laki-laki,PNS,5356898.435,1,52.79092662,165.9452735,1,SMA,0
38,Laki-laki,Freelance,7265414.219,1,49.31758594,154.4486711,1,SMP,1
24,Laki-laki,PNS,12343264.17,1,62.98581114,185.6136843,1,S2,1
46,Perempuan,Pegawai swasta,4505802.018,1,86.3944417,165.3502646,0,S1,1
34,Perempuan,Freelance,6968499.845,1,53.03298833,166.7671879,1,S1,1
39,Perempuan,Pegawai swasta,18110409.19,,58.96124699,184.5219931,1,SMA,1
45,Laki-laki,Pegawai swasta,21455390.12,1,53.71412929,178.7952296,1,S1,0
50,Laki-laki,PNS,8325712.876,1,85.98177682,170.9190745,1,S1,0
43,Perempuan,PNS,4622539.41,1,49.49740655,164.9647945,0,SMA,1
32,Laki-laki,Pegawai swasta,18579581.85,1,47.82674841,155.0090268,1,SMA,1
44,Laki-laki,PNS,6134424.399,1,58.09172909,172.1391567,1,S1,1
33,Perempuan,PNS,7362215.508,1,55.92434418,169.315871,0,SMA,1
56,Perempuan,PNS,6612285.997,1,52.62269334,136.5413624,0,S1,1
37,Laki-laki,Pegawai swasta,10984941.55,1,53.11056307,182.8529866,1,SMA,1
35,,Pegawai swasta,13264663.61,1,52.20525196,160.8723646,1,SMA,1
36,Laki-laki,PNS,8531392.891,1,62.93237572,169.7747283,1,SMP,1
43,Perempuan,PNS,9011728.966,1,48.13023123,163.2882596,1,SMA,1
52,Perempuan,Freelance,10533443.74,1,59.03439966,177.0392237,1,SMA,1
25,Laki-laki,Freelance,7131752.769,1,52.52074618,155.3272323,1,S1,1
41,Perempuan,PNS,12583522.79,1,50.31101555,153.992742,1,S2,0
62,Laki-laki,Pegawai swasta,8155050.815,1,42.94744067,174.1121803,0,SD,0
46,Perempuan,Pegawai swasta,4619777.67,1,61.59921762,152.2242129,0,SMP,1
36,Laki-laki,Pegawai swasta,3910387.284,1,43.27828555,149.0672415,0,S1,1
49,Perempuan,PNS,9032021.253,1,79.63967276,166.5223026,0,S1,1
57,Perempuan,Pegawai swasta,11379799.63,1,52.32375499,167.1053988,1,SMA,1
24,Laki-laki,Pegawai swasta,5337317.453,1,54.02952818,155.1498339,0,S1,0
24,Laki-laki,Pegawai swasta,4365104.114,1,61.18622748,164.0606288,1,SMA,1
49,Laki-laki,Pegawai swasta,5217117.076,1,45.84250099,156.7864296,0,S1,1
67,Laki-laki,Pegawai swasta,8863859.061,1,46.29249594,165.3173614,0,S2,1
21,Perempuan,Freelance,8948995.145,1,53.60957908,175.04549,0,S1,1
52,Perempuan,Pegawai swasta,4796487.328,1,52.57992025,163.8170149,0,SMA,1
33,Laki-laki,Pegawai swasta,8524970.203,1,56.26874666,171.358831,0,S1,1
38,Laki-laki,Freelance,7178236.487,1,43.47946763,174.7920114,0,SMA,1
37,Laki-laki,,12836185.37,1,49.7091306,,0,SMA,0
39,Laki-laki,PNS,10820581.03,1,54.79368448,169.3870489,1,S1,1
55,Perempuan,PNS,5263924.356,1,47.2954841,170.3661463,1,SMA,1
27,Laki-laki,PNS,9132116.387,1,78.39680872,147.5557405,1,S2,0
35,Laki-laki,PNS,6898116.621,1,56.61362435,161.431313,1,SMP,0
45,Laki-laki,Pegawai swasta,4051124.871,1,56.59792966,168.6875149,1,S1,1
43,Laki-laki,Pegawai swasta,15166509.3,1,76.60812905,187.569066,1,SMA,1
30,Laki-laki,Pegawai swasta,3968488.617,1,48.87374131,163.2950338,1,S1,1
57,Perempuan,Pegawai swasta,4558973.114,1,47.57196258,179.7178292,0,S1,1
24,Laki-laki,PNS,7493347.402,1,52.75301518,158.7200451,0,S1,0
46,Laki-laki,Freelance,6105948.444,1,53.51923025,149.6186649,1,SMP,1
39,Laki-laki,Pegawai swasta,6015187.829,1,44.38126936,156.1645236,1,S1,1
24,Laki-laki,Pegawai swasta,11762110.68,1,74.71152213,159.1039628,1,S1,1
45,Laki-laki,Pegawai swasta,5288334.548,1,53.78894357,161.9232582,1,SMP,1
31,Laki-laki,Pegawai swasta,4716623.369,1,60.1526406,183.2101341,0,S1,1
36,Perempuan,PNS,6708208.211,1,51.59421232,154.511092,1,SMA,0
35,Laki-laki,PNS,5504890.664,1,49.95328327,158.2285894,0,S1,0
43,Perempuan,Pegawai swasta,14466309.02,1,50.76150795,168.6292437,1,SMP,1
43,Laki-laki,Pegawai swasta,13088869.57,1,107.9318343,201.1385621,0,S1,1
26,Laki-laki,Pengangguran,6778005.65,1,62.72905737,177.3653687,0,SMA,1
48,Laki-laki,PNS,7208997.946,1,85.6070084,178.3331886,0,SD,1
47,Laki-laki,PNS,4825734.131,1,85.19975098,183.3030755,0,S1,1
33,Perempuan,PNS,6749068.053,1,50.87531192,172.5804995,1,S1,1
51,Perempuan,Pegawai swasta,12748024.94,1,47.78638154,173.8522781,1,S1,0
38,Laki-laki,Freelance,6816366.103,1,52.58596619,147.5074608,1,SMA,1
56,Laki-laki,Pegawai swasta,18021032.58,1,66.78698223,176.4648005,1,SD,0
25,Laki-laki,PNS,7904814.332,1,61.55354542,162.9496456,1,S1,1
35,Laki-laki,PNS,3058142.585,1,47.3174685,168.9907957,0,S1,0
38,Perempuan,Pegawai swasta,7378573.126,1,44.16035034,134.3975272,1,SMA,0
41,Laki-laki,Pegawai swasta,7987340.544,1,54.67282861,143.7701678,1,S1,1
17,Laki-laki,PNS,10547398.67,0,42.05131791,161.8923665,1,SD,0
44,Perempuan,Pegawai swasta,8721755.311,1,63.68175715,158.2673689,0,S1,1
42,Laki-laki,PNS,6299633.789,1,61.35049174,165.2615965,0,SMA,0
42,Laki-laki,Pegawai swasta,8290244.709,1,57.60105882,165.6825163,0,SMP,1
43,Laki-laki,PNS,12596124.76,1,,165.7906599,1,S1,0
32,Laki-laki,Pegawai swasta,10961732.38,1,45.50205736,174.3442483,0,SMA,1
44,Laki-laki,Freelance,3411696.744,1,56.50145302,183.5471468,0,S1,1
39,Laki-laki,Pegawai swasta,11147005.06,1,51.07752986,169.0232955,0,S1,0
31,Perempuan,Pengangguran,9100424.504,1,51.69108771,165.9191801,0,SMA,0
48,Laki-laki,PNS,6187791.141,1,72.37757489,175.5159547,0,S1,1
37,Perempuan,PNS,7269324.36,1,52.5311566,170.6042134,0,S1,1
42,Laki-laki,Freelance,7231760.077,1,52.02992153,168.9137347,0,S2,0
25,Laki-laki,Pegawai swasta,5424571.087,1,53.64675986,167.7770766,0,S1,1
44,Laki-laki,Freelance,9038549.595,1,45.18186558,160.3674694,1,S1,1
31,Laki-laki,PNS,10830656.95,1,47.90374633,156.3750003,1,S2,1
47,Laki-laki,Pengangguran,10398453.92,1,67.09440285,157.0226447,0,SMA,0
40,Laki-laki,PNS,2681946.02,1,50.30957469,170.1060651,0,S1,1
46,Perempuan,PNS,10923197.56,1,54.93244444,167.3276501,0,SD,1
37,Perempuan,PNS,10442314.01,1,53.6992788,155.0110668,0,S1,0
43,Laki-laki,PNS,4082736.946,1,57.44320014,167.1020266,0,SMP,0
54,Laki-laki,PNS,18306449.58,1,43.42544858,154.513034,1,,1
32,Perempuan,Pegawai swasta,8174963.067,1,45.39683777,158.781065,1,S1,1
24,Laki-laki,Pegawai swasta,10019215.71,1,58.20249403,153.6337052,0,SMA,1
45,Laki-laki,PNS,3575067.464,1,64.12247414,146.6970338,1,S1,1
43,Laki-laki,PNS,4397194.485,1,50.12737416,173.263804,1,SMA,1
30,,PNS,9059906.139,1,57.64692987,163.3777168,0,S1,1
45,Laki-laki,PNS,4368326.989,1,58.86155727,175.3616023,0,S2,0
45,Laki-laki,PNS,4096243.609,1,52.54775243,167.106788,1,SD,1
11,Perempuan,PNS,10768558.75,0,62.23598665,177.3657455,1,S2,1
33,Perempuan,Pegawai swasta,10042913.42,1,46.73421316,153.8422392,1,S3,0
36,Laki-laki,Freelance,11498599.91,1,68.87984742,168.3886997,0,S1,1
28,Laki-laki,Pegawai swasta,7156654.968,1,49.31679795,174.7161912,0,S1,0
18,Laki-laki,Pegawai swasta,6520852.826,0,44.23183281,180.726707,0,S1,1
33,Laki-laki,PNS,5067549.58,1,64.59686301,158.5109537,0,S1,0
51,Laki-laki,Pegawai swasta,16035734.33,1,46.38360171,161.7996159,0,SMA,1
56,Laki-laki,PNS,6690711.433,1,50.28872561,162.4604651,1,S1,1
30,Perempuan,Freelance,6882853.292,1,49.94900545,169.3696444,1,SMA,1
29,Laki-laki,PNS,4649884.596,1,57.09003319,179.9480265,1,SMA,0
50,Perempuan,PNS,3791179.62,1,48.03061728,177.1666366,1,S1,1
37,Laki-laki,PNS,5116208.909,1,72.51300409,169.1887104,1,S1,1
43,Laki-laki,,11657988.09,1,43.20002438,154.9711056,0,S1,1
47,Laki-laki,PNS,6624405.78,1,56.80332946,164.9163085,0,SMA,0
40,,PNS,11837712.05,1,60.3011038,157.8053803,1,SMA,1
40,Perempuan,Pegawai swasta,6339410.863,1,49.49164262,168.2733955,0,S1,1
26,Perempuan,Freelance,11793191.5,1,54.14890807,163.5565093,0,S1,1
41,Laki-laki,PNS,8431314.326,1,59.34341609,152.380377,1,S1,1
,Laki-laki,Freelance,17440133.21,1,57.65543954,157.9277156,1,SMA,1
33,Laki-laki,PNS,10980492.78,1,59.71558346,153.5645638,0,SMA,1
36,Laki-laki,PNS,9565217.668,1,65.55429263,167.0702436,0,S1,0
51,Laki-laki,Pegawai swasta,10166195.27,1,44.79925927,168.6304664,1,S1,1
55,Laki-laki,Pegawai swasta,4789583.232,1,51.37779183,156.9890294,1,S1,0
34,Laki-laki,Pegawai swasta,4966273.026,1,56.97858621,170.726304,0,S1,1
35,Laki-laki,Pengangguran,5778938.248,1,55.53574476,178.1313058,0,S1,0
44,Perempuan,Pegawai swasta,2796363.043,1,46.12071015,154.3839652,0,S2,1
45,Laki-laki,PNS,4971122.7,1,44.52728025,159.4220038,1,SMA,1
42,Laki-laki,PNS,21850750.52,,55.03604012,175.1598057,0,SMP,1
42,Laki-laki,Pegawai swasta,25578499.16,1,54.94312711,178.589997,0,S1,1
31,Laki-laki,PNS,6396130.745,1,52.09779455,160.3622724,1,S1,1
33,Laki-laki,Pegawai swasta,6260597.214,1,67.32891982,181.1901876,1,SD,1
33,Perempuan,Pegawai swasta,10107582.27,1,50.1126392,164.3550057,1,SMA,1
57,Perempuan,PNS,13657439.02,1,53.66993576,173.1219596,0,SMA,1
47,Perempuan,,16096021.67,1,69.18295549,173.3708658,0,S1,1
39,Perempuan,Freelance,7013941.454,,53.62584238,172.107105,1,S1,1
24,Laki-laki,Pegawai swasta,9389743.968,1,50.69960873,179.0996693,1,S1,1
48,Laki-laki,Pegawai swasta,3566927.481,1,51.75260835,164.8420696,0,SMP,0
49,Perempuan,Freelance,4848336.316,1,68.60814931,160.5063891,1,S1,1
33,Laki-laki,PNS,5454772.824,1,54.07234429,152.0850944,0,S2,1
42,Perempuan,Pegawai swasta,5783356.118,1,64.88071945,164.8964648,0,S1,0
39,Laki-laki,Freelance,8700815.963,1,45.89752302,163.8595742,0,S2,1
48,Perempuan,PNS,6180294.72,1,56.87601667,166.1014009,1,S1,1
39,Laki-laki,Pengangguran,7088174.271,1,45.62323506,187.4822511,1,S1,1
38,Laki-laki,PNS,12254927.3,1,49.0590841,167.5864808,1,S1,1
39,Perempuan,PNS,13391410.11,1,51.516834,147.5404561,0,SMA,1
32,Laki-laki,,5273890.263,1,67.1236339,190.7664976,1,S1,1
48,Perempuan,PNS,8758655.848,1,60.28055704,161.5004011,1,S3,1
39,Laki-laki,PNS,5994967.436,1,45.30866466,172.3914669,1,S1,1
41,Laki-laki,Pegawai swasta,17314098.3,1,53.67319749,179.2304167,1,S1,1
35,Laki-laki,PNS,11652107.23,1,81.48181998,188.191857,1,S1,1
23,Laki-laki,PNS,6353651.717,1,48.17478776,146.3654684,1,S1,0
28,Laki-laki,Pegawai swasta,9047097.99,1,48.53084366,178.7797977,1,S1,1
42,Perempuan,Pegawai swasta,14901351.79,1,56.43534776,166.825772,0,S1,1
34,Perempuan,Pegawai swasta,5133558.749,1,46.65380596,165.0072203,0,S1,1
28,Perempuan,Pegawai swasta,7946591.706,1,52.81230289,179.6417548,,S1,1
38,Laki-laki,PNS,6890610.608,1,49.51968176,174.8726613,0,SMP,1
22,Laki-laki,Pegawai swasta,10612345.47,1,54.8130126,162.8882641,0,S1,1
34,Perempuan,Pegawai swasta,7879672.199,1,46.82853633,,1,S1,1
43,Laki-laki,Pegawai swasta,8852829.466,1,55.88139152,165.6252069,1,SMA,1
44,Laki-laki,PNS,14954185.5,1,65.42533379,166.436167,0,S1,1
42,Perempuan,Freelance,6800036.308,1,61.62656744,178.9983878,1,SMP,1
27,Perempuan,Pegawai swasta,17210874.8,1,55.16165111,184.7737372,1,S1,1
44,Laki-laki,Pegawai swasta,6966514.997,1,52.17930456,185.2974904,0,SMA,1
44,Perempuan,Pegawai swasta,16506340.4,1,61.3478851,169.9016678,1,S1,1
36,Laki-laki,PNS,5312222.267,1,63.20941097,174.2307122,0,S1,1
62,Laki-laki,Pegawai swasta,5511728.578,1,48.44892608,157.8305557,0,SMA,1
37,Perempuan,PNS,,1,66.56334244,157.1077331,0,SMA,1
38,Laki-laki,PNS,3700197.984,1,52.56826888,161.7391653,0,S2,1
36,Laki-laki,Pegawai swasta,7812973.359,1,59.4480941,174.449981,0,SMA,1
33,Laki-laki,PNS,24651665.56,1,55.15727934,169.2133542,1,S1,1
35,Perempuan,Freelance,5511460.071,1,49.25463084,143.4888741,0,S1,1
38,Laki-laki,PNS,5650860.988,1,75.37299972,182.3493661,0,SMA,0
57,Perempuan,Pegawai swasta,12851129.17,1,54.05908861,173.5520825,0,S1,0
54,Perempuan,Pegawai swasta,5264812.812,1,49.03533769,158.0828287,1,S1,1
53,Perempuan,Pegawai swasta,11842568.72,1,56.88013275,169.7382335,0,S1,1
21,Laki-laki,PNS,5745478.19,1,59.44238828,161.5879506,1,S1,1
46,Laki-laki,PNS,6406208.788,1,50.46061482,188.5596035,0,S2,1
44,Laki-laki,Freelance,8115530.885,1,97.5077842,,0,SMA,1
58,Laki-laki,Freelance,7122694.692,1,49.79543838,158.0804224,0,S1,0
51,Laki-laki,Pegawai swasta,7332350.233,1,54.27685437,166.793718,0,S1,1
24,Laki-laki,Pegawai swasta,10334464.45,1,47.64205879,158.1835521,0,SMP,1
34,Perempuan,Pegawai swasta,9187353.661,1,50.69931395,168.8243083,0,S1,1
47,Laki-laki,PNS,5953178.388,1,44.83340198,171.3117764,1,S1,1
29,Laki-laki,Freelance,14612668.35,1,52.11909941,156.851716,1,SD,1
42,Laki-laki,Pegawai swasta,10499490.33,1,45.83563701,157.5601832,1,S2,1
21,Perempuan,Pegawai swasta,5326613.924,1,50.25768602,189.3416641,0,S1,1
39,Laki-laki,Pegawai swasta,8465487.004,1,49.38270503,166.761384,0,S2,1
32,Perempuan,PNS,7025378.926,1,70.94193961,192.3334595,1,SMA,1
16,Laki-laki,PNS,4624227.965,0,47.97887872,150.4910006,1,S2,1
22,Perempuan,Freelance,2836729.653,1,51.57857938,174.9198559,1,SMA,1
55,Laki-laki,Pegawai swasta,11472682.69,1,49.88343081,175.5808112,1,S1,0
25,Perempuan,PNS,12644813.41,1,50.71829298,156.3390449,0,SD,1
41,Laki-laki,PNS,17359826.89,1,52.95333785,184.9053942,1,SMA,1
22,Perempuan,Pegawai swasta,2691777.968,1,47.07376617,156.1754901,1,S1,1
59,Laki-laki,Pegawai swasta,5975299.831,1,49.32090558,166.6175492,0,S1,1
34,Laki-laki,Pegawai swasta,10248595.83,1,58.95846345,175.2199652,0,SMP,1
43,Laki-laki,PNS,8132793.822,1,55.19383922,158.6669741,1,SMA,1
47,Laki-laki,Freelance,10052015.99,1,49.91982419,170.5742324,0,S1,0
38,Laki-laki,Pegawai swasta,4226173.447,1,42.80874448,161.942594,0,S1,1
24,Laki-laki,Pegawai swasta,3394142.215,1,95.10322016,181.040108,1,S1,1
20,Laki-laki,Pegawai swasta,11219619.41,1,53.37878564,172.4550215,0,S2,1
48,Laki-laki,Pegawai swasta,,1,64.33164632,176.2383241,0,SMA,1
36,Perempuan,PNS,7322632.573,1,49.93674726,178.3443091,0,S1,1
41,Laki-laki,PNS,12941416.55,1,62.9092624,172.7137571,0,S1,0
55,Perempuan,Freelance,6292331.819,1,49.00150402,169.0066697,0,SMA,0
30,Laki-laki,PNS,6767884.352,1,46.97351511,165.2123406,1,S1,1
65,Laki-laki,Freelance,8241221.954,1,50.7633136,172.5110738,1,S1,0
39,Laki-laki,Pegawai swasta,11782579.78,1,46.53139548,161.1585381,0,S1,0
,Laki-laki,PNS,6650180.279,1,46.42203135,149.7668315,1,S1,0
36,Laki-laki,Pegawai swasta,8559127.3,1,64.06637435,162.814213,1,SD,1
43,Laki-laki,PNS,4692098.655,1,70.5407202,163.2528177,1,S1,0
48,Laki-laki,Pegawai swasta,5117268.887,1,54.59802463,183.150504,0,,0
31,Laki-laki,PNS,4577255.064,1,57.1510286,163.9820069,0,S1,0
27,Laki-laki,Pegawai swasta,4798431.254,1,49.41773823,173.1724584,0,SMA,1
45,Perempuan,PNS,4966210.673,1,54.09688636,161.4166946,1,SMA,1
33,Laki-laki,PNS,10528834.82,1,58.29298833,168.9228776,0,,1
46,Laki-laki,Pegawai swasta,4327752.785,1,52.58688813,159.7615584,0,S1,1
35,Perempuan,Pengangguran,7893259.579,1,51.54620627,143.345076,0,SMA,1
39,Perempuan,Freelance,6810339.086,1,43.65560901,155.9915531,0,S1,1
52,Laki-laki,PNS,6005707.799,1,54.50394341,166.1327006,1,S1,1
49,Laki-laki,PNS,4033046.923,1,49.88197097,178.2804326,1,SMA,1
12,Perempuan,PNS,6150195.825,0,59.98363607,169.3565284,0,S1,0
50,Perempuan,PNS,16485044.97,1,53.72794828,158.336316,1,SMA,1
42,Laki-laki,Pegawai swasta,20962685.39,1,51.31033247,155.517338,1,S1,1
43,Perempuan,Pegawai swasta,6813865.998,1,52.15040979,185.3713997,0,SMP,1
32,Laki-laki,Pegawai swasta,38748655.09,1,46.77543366,162.3484207,0,S1,1
42,Laki-laki,,8026374.817,1,44.80519153,160.2343258,1,S1,1
35,Laki-laki,PNS,3698992.51,1,52.05241761,173.6772478,0,S1,1
43,Perempuan,Pegawai swasta,12312917.09,1,68.95654369,182.2569975,1,SMA,0
51,Laki-laki,Pegawai swasta,12060529.84,1,52.81547829,166.4624137,0,SMP,0
35,Laki-laki,PNS,3849839.039,1,88.48511968,178.2760817,0,S1,1
46,Laki-laki,Pegawai swasta,10866738.12,1,56.39894231,156.8409753,1,SMA,1
46,Perempuan,Pegawai swasta,5380636.891,1,65.83002719,152.468508,1,SMA,1
28,Laki-laki,Pegawai swasta,8725541.859,1,58.06888975,190.6277751,1,S1,0
47,Perempuan,PNS,10310750.26,1,47.33175946,167.1063207,0,S1,1
53,Perempuan,Pegawai swasta,5596627.564,1,53.30517575,190.5902231,1,SMP,1
39,Laki-laki,,10144234.31,1,53.3741039,169.3597155,1,S1,1
33,Laki-laki,PNS,6565891.2,1,44.84034094,160.8325581,0,SMP,0
43,Laki-laki,PNS,7848660.132,1,55.43467016,148.8934262,1,SMP,0
35,Laki-laki,Pegawai swasta,5506581.678,1,45.35259854,158.4359546,0,S1,0
50,Perempuan,PNS,5767188.939,1,55.63561697,162.9736323,0,S1,1
35,Perempuan,PNS,7639777.12,1,60.64750953,163.7379268,1,SMA,1
36,Laki-laki,PNS,5439977.889,1,60.68091669,184.3672391,0,S1,1
41,Perempuan,Pegawai swasta,12268970.8,1,80.3429012,189.8599281,1,S1,1
28,Laki-laki,Pegawai swasta,4710452.322,1,52.66916802,174.6215487,1,SMA,0
44,Laki-laki,Pegawai swasta,13026650.76,1,63.03460372,156.7900828,1,S1,0
28,Laki-laki,PNS,10325773.85,1,47.24764541,148.9730716,1,S1,1
54,Laki-laki,Pegawai swasta,6471476.45,1,50.07727943,147.8359279,1,SMA,1
40,Laki-laki,PNS,4489499.112,1,50.62397197,159.0915942,0,SMP,0
,Perempuan,Pegawai swasta,6496014.612,1,44.26248131,158.150549,0,S1,0
31,Laki-laki,Pegawai swasta,5980474.569,1,51.72834561,172.9388716,0,S1,0
42,Laki-laki,Pegawai swasta,4888446.967,1,48.90778165,178.222918,0,S1,0
28,Laki-laki,Pegawai swasta,11072603.52,1,50.25529249,160.2586128,0,S1,1
50,Laki-laki,Pegawai swasta,4770785.786,1,70.64403458,191.4321934,0,SMA,1
53,Perempuan,Pegawai swasta,6954007.07,1,62.11593739,157.2530383,0,S1,0
47,Laki-laki,Pegawai swasta,7851101.688,1,45.22249358,166.2690383,0,SMA,1
30,Laki-laki,Pegawai swasta,4267610.722,1,58.45199469,173.5584302,1,S1,1
21,Perempuan,PNS,11206893.47,1,85.17705134,168.2599103,1,SMP,1
33,Laki-laki,PNS,4977581.456,1,54.25660855,157.8464951,1,SMA,1
64,Laki-laki,PNS,9671914.071,1,97.80175951,178.8388231,1,S1,1
41,Perempuan,PNS,3848490.483,1,47.61295598,163.0076908,0,S1,0
47,Laki-laki,Pegawai swasta,4696779.275,1,53.16280789,171.8098901,0,SMP,1
43,Laki-laki,PNS,5421741.115,1,44.53852167,171.6698076,0,S2,1
41,Laki-laki,Pegawai swasta,4729796.611,1,55.04554804,161.5930716,0,S1,1
36,Laki-laki,Pengangguran,8897077.451,1,57.91523548,158.5255236,1,SMP,1
42,Laki-laki,PNS,2198630.638,1,63.21689173,165.2219635,0,S1,1
50,Laki-laki,PNS,7439194.44,1,47.77615859,175.7999764,1,S1,0
46,Perempuan,Pegawai swasta,8316462.097,1,48.22339924,180.7063809,1,S1,1
27,Perempuan,Pegawai swasta,5520186.798,1,51.54309941,180.0046324,1,S1,1
34,Perempuan,Pegawai swasta,7100940.088,1,52.28063965,148.4278149,0,S2,1
46,Laki-laki,,13626562.9,1,56.73070431,159.5301796,1,S1,0
27,Laki-laki,PNS,7714355.155,1,63.00098256,167.6210556,1,SMA,1
29,Laki-laki,PNS,3623299.683,1,43.12902818,161.25071,0,SMA,0
5,Laki-laki,Freelance,6971968.783,0,53.10718998,153.8991928,1,S1,0
40,Laki-laki,Freelance,8339456.741,1,51.88221589,163.8493534,0,S2,0
50,Laki-laki,Pegawai swasta,22566196.38,1,49.27074203,151.2434135,1,SMA,0
40,Perempuan,Freelance,11829410.56,1,,156.7168817,1,S1,0
39,Laki-laki,Pegawai swasta,,1,51.99158595,156.0336661,0,S1,1
41,Laki-laki,PNS,2751991.146,1,46.37053425,167.7905521,1,S1,1
