umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,stress,botak_prob
43,Perempuan,PNS,Manado,17713813.98,1,0,59.39361027,158.8712958,Shoulder & Head,0,SMA,9,0.620198368
43,Perempuan,PNS,Padang,8759917.349,1,0,68.34929757,177.200824,Pantone,0,S1,3,0.582770669
60,Laki-laki,,Manado,10686782.54,1,1,61.7065367,172.79278,Shoulder & Head,0,S3,7,0.861981474
51,Laki-laki,Pegawai swasta,Medan,19654596.46,1,0,55.65800182,173.8055095,Shoulder & Head,1,S2,2,0.638353408
37,Laki-laki,PNS,Denpasar,10404570.58,1,0,48.19343416,148.9563764,Shoulder & Head,0,S1,8,0.62478394
69,Laki-laki,Pegawai swasta,Pekanbaru,4129247.123,1,0,54.93602074,167.0276808,Pantone,0,S1,4,0.537120528
39,Laki-laki,Freelance,Jambi,5787236.039,1,0,65.96600054,172.9903024,Moonsilk,1,SD,3,0.628181933
33,Laki-laki,Pegawai swasta,Serang,7160980.259,1,0,46.2476221,171.8807908,Pantone,0,SMA,4,0.433833853
20,Perempuan,PNS,Yogyakarta,3924616.865,1,0,49.55293202,163.7791086,Deadbuoy,0,S1,5,0.489785453
43,Perempuan,Pegawai swasta,Mataram,5122702.427,1,0,52.30793545,170.8720697,Merpati,1,S1,6,0.523521125
29,Laki-laki,Pegawai swasta,Gorontalo,4930908.478,1,0,59.0429334,170.5465034,Pantone,1,S1,9,0.548645386
32,Laki-laki,PNS,Tanjungselor,5693380.697,1,0,51.20595067,167.1333761,Deadbuoy,1,S1,3,0.607599432
38,Laki-laki,Freelance,Sofifi,14523931.96,1,0,54.84301576,164.0135479,Deadbuoy,0,S2,3,0.297051443
35,Laki-laki,Pegawai swasta,Pangkalpinang,7430388.83,1,1,55.03984712,186.5721731,Deadbuoy,1,S1,10,0.816498449
41,Laki-laki,Freelance,Manado,8700059.192,1,1,54.44403257,170.0169223,Moonsilk,1,SMA,9,0.820614362
39,Perempuan,Pegawai swasta,Makassar,16958805.55,1,0,47.28726725,,Pantone,0,SMP,4,0.3045106
41,Laki-laki,Pegawai swasta,Jayapura,5846623.783,1,0,54.96361634,157.4263572,Pantone,0,S1,3,0.441976459
36,Perempuan,PNS,Mamuju,7718781.807,1,0,59.51505189,160.0923171,Merpati,1,S2,10,0.654069999
27,Perempuan,Pegawai swasta,Kupang,6241384.923,1,0,47.66835322,151.1146933,Pantone,0,S1,7,0.291313483
48,Laki-laki,PNS,Manokwari,4575958.744,1,0,50.27183231,174.2614364,Deadbuoy,0,S1,10,0.6596436
54,Laki-laki,Pegawai swasta,Gorontalo,3449257.417,1,0,47.00250761,149.489534,Pantone,1,SMA,2,0.653396253
55,Laki-laki,Pegawai swasta,Palangkaraya,12747114.77,1,1,54.27428582,178.9412583,Moonsilk,1,S1,7,0.986082064
29,Perempuan,Pegawai swasta,Jayapura,12501590.81,1,0,46.09659429,165.0927106,Merpati,0,SMA,7,0.295928989
32,Laki-laki,Pegawai swasta,Denpasar,17668909.95,1,0,54.2103678,152.9355089,Pantone,0,S1,10,0.590704198
49,Perempuan,PNS,Pangkalpinang,2707309.862,1,0,42.95224581,155.6168391,Pantone,1,SMA,7,0.633209405
21,Perempuan,PNS,Pangkalpinang,14407826.22,1,0,51.87867265,169.5474889,Merpati,0,S1,9,0.542534419
30,Laki-laki,Freelance,Denpasar,17143328.2,1,1,75.81204036,174.8226951,Shoulder & Head,0,S1,8,0.662045631
22,Laki-laki,PNS,Gorontalo,7958176.512,1,0,70.22822512,180.1592997,Deadbuoy,1,S1,5,0.367821713
58,Laki-laki,Pegawai swasta,Palangkaraya,5115336.45,1,0,54.83655615,172.5666409,Moonsilk,1,SMA,8,0.832967234
37,Laki-laki,Pegawai swasta,Sofifi,5136979.607,1,1,54.98593255,187.7668661,Moonsilk,1,S1,3,0.625766088
43,Laki-laki,Freelance,Palangkaraya,4405139.791,1,0,63.36776026,170.5518766,Pantone,1,SMA,9,0.576867266
37,Laki-laki,Pegawai swasta,Banjarmasin,4347163.946,1,0,74.93423314,172.3086678,Pantone,1,,9,0.575041388
55,Perempuan,Pegawai swasta,Kendari,6726675.573,1,0,46.8412099,166.669003,Deadbuoy,0,S1,2,0.418622141
,Perempuan,Freelance,Jayapura,9272854.801,1,0,49.85623889,164.7995556,Deadbuoy,1,SMA,5,0.299756049
45,Laki-laki,PNS,Sofifi,4338370.304,1,0,65.49804667,173.0967925,Pantone,0,S1,4,0.557417039
48,Laki-laki,Pegawai swasta,Palangkaraya,7375922.526,1,1,64.73639569,149.6902016,Merpati,1,S1,8,0.926799669
38,Laki-laki,Pegawai swasta,Samarinda,7989894.242,1,1,49.89079085,155.3396016,Shoulder & Head,0,S1,4,0.59680573
61,Laki-laki,PNS,Sofifi,7482706.591,1,1,48.99169015,165.5941035,Merpati,0,S1,3,0.885292083
20,Perempuan,PNS,Samarinda,10773683.89,1,0,78.51068159,170.8820228,Merpati,1,SMA,6,0.570483001
20,Perempuan,Freelance,Bandung,8618995.092,1,0,55.6205384,179.5141601,Pantone,0,S1,1,0.188853817
32,Perempuan,Pegawai swasta,Mamuju,14067713.92,1,0,53.58645164,173.0456713,Shoulder & Head,1,S1,4,0.408203922
35,Laki-laki,Freelance,Pontianak,12607013.41,1,0,48.76444371,167.0973228,Pantone,0,S1,8,0.394305718
40,Laki-laki,PNS,Mamuju,5106723.075,1,0,46.79646698,158.7867703,Deadbuoy,1,S1,1,0.534242882
35,Laki-laki,Freelance,Banda Lampung,6690829.029,1,0,45.5060552,158.7467803,Deadbuoy,0,S1,9,0.329823099
57,Laki-laki,Pegawai swasta,Bengkulu,6062111.495,1,1,50.88208243,157.056142,Deadbuoy,0,S1,1,0.728195602
36,Perempuan,PNS,Bengkulu,5914002.193,1,0,66.36162859,178.800769,Deadbuoy,0,SMA,7,0.488227591
29,Laki-laki,PNS,Mamuju,12010284.44,1,0,83.74443866,190.8336583,Shoulder & Head,1,S1,7,0.741331409
51,Laki-laki,Pegawai swasta,Manokwari,10016443.6,1,0,59.3108445,177.0734789,Moonsilk,1,SMA,9,0.660091451
27,Perempuan,PNS,Bengkulu,6684117.629,1,0,44.89468677,169.145827,Shoulder & Head,1,SMP,4,0.505844047
37,Laki-laki,Freelance,Makassar,3555119.926,1,0,53.29457348,155.3481676,Moonsilk,0,S1,6,0.360815039
40,Laki-laki,Pegawai swasta,Banda Aceh,10189774.84,1,1,77.54141897,180.2604143,Moonsilk,0,S1,10,0.68286149
45,Laki-laki,Pegawai swasta,Kendari,6855322.922,1,0,53.1687332,182.0070959,Moonsilk,0,S1,1,0.439679362
47,Perempuan,Pengangguran,Tanjungselor,6262845.648,1,0,43.77274227,168.354859,Shoulder & Head,1,S2,1,0.788061025
49,Perempuan,Freelance,Bengkulu,7458367.26,1,1,55.6964993,166.1948499,Shoulder & Head,1,SMP,6,0.656033345
44,Laki-laki,PNS,Makassar,10175642,1,0,111.1173069,187.7525575,Deadbuoy,0,S1,9,0.560178865
37,Perempuan,Pegawai swasta,Pekanbaru,7093791.516,1,0,49.13545051,159.7372554,Merpati,1,SMA,10,0.613689987
33,Laki-laki,PNS,Jayapura,8150292.184,1,0,51.17628412,144.1768762,Deadbuoy,1,S1,9,0.73058811
35,Laki-laki,PNS,Palembang,3282616.159,1,0,60.29028249,181.82679,Moonsilk,0,SMA,9,0.612085483
56,Perempuan,PNS,Bengkulu,9410910.018,1,0,51.078881,166.903964,Deadbuoy,1,S2,1,0.579658678
35,Perempuan,Pegawai swasta,Manokwari,6950498.361,1,0,48.64713718,175.1337951,Merpati,0,S1,9,0.336719074
61,Laki-laki,Pegawai swasta,Mamuju,3673908.517,1,1,54.77866697,153.1150933,Moonsilk,0,S1,4,0.880485077
45,Perempuan,Pegawai swasta,Jayapura,8840401.184,1,0,60.02184655,160.1600553,Merpati,1,SMA,10,0.585274452
54,Perempuan,PNS,Palu,9631530.376,1,0,60.0025959,167.8241759,Deadbuoy,0,S1,10,0.665822029
34,Perempuan,PNS,Tanjungselor,11193750.85,1,0,63.81320375,166.3817943,Moonsilk,1,S1,7,0.539107832
44,Perempuan,PNS,Manado,4379175.097,1,0,45.89141487,164.3029887,Merpati,1,S2,1,0.465421274
44,Laki-laki,PNS,Tanjung Pinang,10480699.53,1,0,60.23582513,179.0648489,Merpati,0,S1,9,0.656701807
36,Laki-laki,PNS,Tanjung Pinang,6090123.557,,0,47.20713146,173.7557408,Deadbuoy,1,SD,,0.700679396
34,Laki-laki,Pengangguran,Padang,7724431.04,1,1,51.13795644,160.1947337,Deadbuoy,1,S1,8,1
40,Laki-laki,PNS,Jakarta,8684053.941,,0,51.42133619,151.2561551,Moonsilk,1,S1,1,0.535895014
39,Laki-laki,PNS,Ambon,13206911.48,1,1,53.69417512,164.7573267,Moonsilk,0,SMA,10,0.819969044
36,Laki-laki,Pegawai swasta,Gorontalo,6015422.316,1,0,44.10735141,148.4913696,Pantone,1,S1,4,0.416730549
36,Perempuan,PNS,Kupang,4673434.8,1,0,43.36167918,146.5765554,Shoulder & Head,0,SMA,6,0.337620965
38,Perempuan,Pegawai swasta,Tanjungselor,8199350.636,1,1,,149.9254703,Deadbuoy,0,SMA,4,0.559008834
37,Laki-laki,Pegawai swasta,Serang,8008726.838,1,0,48.76340578,158.5055669,Pantone,1,S3,8,0.645166756
36,Perempuan,PNS,Jayapura,7303069.827,1,1,59.18390354,183.4652455,Moonsilk,1,S1,8,0.871704888
34,Perempuan,Freelance,Surabaya,13958576.78,1,0,46.18938991,163.0501188,Shoulder & Head,0,,6,0.226719779
26,Laki-laki,Freelance,,8498806.478,1,0,49.81989219,178.1711283,Merpati,1,S1,7,0.390534129
19,Laki-laki,PNS,Padang,6940091.873,0,0,54.56148581,159.4613791,Pantone,1,S1,4,0.539300154
27,Perempuan,PNS,Surabaya,9586357.892,1,0,44.45984221,158.7786397,Shoulder & Head,1,S1,10,0.559839256
47,Perempuan,,Surabaya,7151741.115,1,0,51.65121586,165.7726484,Moonsilk,0,SMA,2,0.34836758
29,Laki-laki,PNS,Tanjung Pinang,9195905.208,1,1,50.5015626,154.9507678,Deadbuoy,1,SMA,6,0.815141991
53,Laki-laki,Pegawai swasta,Manokwari,6712036.734,1,0,51.93752051,163.1020724,Pantone,1,S1,6,0.74051501
29,Laki-laki,Pegawai swasta,Mataram,16291598.68,1,0,53.84164265,171.0697264,Moonsilk,1,S1,10,0.689258362
42,Laki-laki,Pegawai swasta,Yogyakarta,10617157.13,1,0,61.95050213,178.507317,Pantone,1,SMA,3,0.581063798
38,Perempuan,PNS,Semarang,9650303.383,1,0,62.68921391,159.4566608,Merpati,1,S1,7,0.537039568
23,Laki-laki,PNS,Kupang,5511974.82,1,0,45.76698624,160.4725537,Merpati,1,S1,4,0.633442255
50,Laki-laki,Pegawai swasta,Ambon,10229983.06,1,0,49.65719927,149.2336607,Moonsilk,1,SMA,5,0.582241658
42,Laki-laki,PNS,Kupang,7950520.665,1,0,58.80743298,176.9150025,Shoulder & Head,0,S1,2,0.548422892
45,Perempuan,PNS,Padang,8101562.345,1,1,58.40936447,158.2592169,Deadbuoy,1,S1,10,0.863808574
42,Laki-laki,PNS,Padang,6122863.108,1,0,47.42542062,173.2133061,Deadbuoy,1,S1,3,0.614548909
37,Perempuan,PNS,Banda Aceh,8435527.929,1,0,72.34143854,160.1451025,Merpati,1,,9,0.657262042
46,Laki-laki,PNS,Manado,6668435.279,1,0,44.28390486,172.6468685,Shoulder & Head,0,SMA,7,0.698563152
29,Laki-laki,Freelance,Makassar,8180501.351,1,0,48.6027164,144.9921486,Shoulder & Head,1,S1,7,0.400289609
34,Perempuan,,Samarinda,4433718.312,1,0,51.82838964,173.4019159,Deadbuoy,0,SMA,7,0.305811352
40,Perempuan,Pegawai swasta,Makassar,11315934.42,1,0,65.42291776,185.2625971,Deadbuoy,0,S1,4,0.285340318
49,Perempuan,PNS,Kupang,8796543.869,1,0,62.92156742,183.2223738,Pantone,1,SMA,5,0.594702688
38,Perempuan,Pengangguran,Pekanbaru,5664279.588,1,1,57.76202073,174.8871016,Moonsilk,1,S1,5,0.967904301
26,Laki-laki,PNS,Palangkaraya,11167597.28,1,0,63.81741985,164.9032996,Shoulder & Head,0,S1,10,0.605271299
28,Laki-laki,Pegawai swasta,Palu,13910339.88,1,0,40.31961912,147.9709393,Merpati,0,SMA,7,0.422750771
45,Laki-laki,PNS,Semarang,18207877.06,1,0,57.66930188,173.4916679,Deadbuoy,0,S1,9,0.727635848
42,Laki-laki,Pegawai swasta,Pangkalpinang,9023061.098,1,0,54.15659374,,Shoulder & Head,1,S1,6,0.659607582
44,Laki-laki,Pegawai swasta,Denpasar,12537902.09,1,0,52.02421953,180.0397856,Merpati,0,S1,1,0.527322697
57,Laki-laki,,Gorontalo,3495382.51,1,0,62.37463637,172.1142631,Shoulder & Head,1,S1,2,0.737874919
42,Perempuan,,Manado,9581637.005,1,0,51.7598791,163.2852857,Moonsilk,0,S1,10,0.481924463
66,Laki-laki,PNS,Banda Aceh,8819858.746,1,0,66.41320784,177.977837,Deadbuoy,0,S1,5,0.647952276
26,Perempuan,Pegawai swasta,Medan,8154810.113,1,0,66.57856443,159.4770259,Moonsilk,0,S1,8,0.433403736
34,Laki-laki,PNS,Pangkalpinang,13837596.85,1,0,55.25241915,148.0989071,Deadbuoy,1,S1,9,0.677244711
36,Laki-laki,,Banda Aceh,9079970.039,1,0,46.64502018,171.4251049,Deadbuoy,0,SMA,3,0.469011387
34,Laki-laki,PNS,Kupang,10009450.29,1,0,56.56015286,162.0691177,Pantone,1,S2,1,0.569189323
24,Laki-laki,Pegawai swasta,Pontianak,12258667.36,1,0,49.29605639,156.2044806,Moonsilk,0,S3,3,0.340312514
36,Perempuan,Pegawai swasta,Serang,5468350.644,1,1,72.74580285,172.608637,Moonsilk,1,S1,6,0.627725535
31,Perempuan,Pegawai swasta,Mataram,5683004.808,1,0,48.5546984,161.3834258,Merpati,1,S1,4,0.338565446
47,Laki-laki,Freelance,Yogyakarta,6203728.895,1,0,58.80832659,177.9255019,Deadbuoy,1,S1,4,0.51718472
41,Laki-laki,Pegawai swasta,Serang,8006520.159,1,1,61.82242924,181.5918963,Deadbuoy,0,S3,6,0.656648439
27,Perempuan,PNS,Surabaya,7165179.088,1,0,63.11702657,168.0461085,Deadbuoy,0,SMA,6,0.495532378
42,Laki-laki,Pegawai swasta,Palembang,10643169.89,1,0,62.17348359,183.9906897,Merpati,0,SMA,8,0.564251938
51,Laki-laki,PNS,Jakarta,11042338.25,1,1,51.19711399,167.2444582,Moonsilk,0,S1,4,0.918036795
41,Laki-laki,PNS,Banda Aceh,9878448.3,1,0,70.44471798,162.755315,Deadbuoy,1,S1,4,0.704303074
45,Perempuan,Pegawai swasta,Banda Aceh,12522518.31,1,0,47.31355967,161.0555709,Shoulder & Head,1,SMA,4,0.523409957
42,Laki-laki,Pegawai swasta,Mamuju,10284029.67,1,0,57.78794931,174.8730605,Moonsilk,1,S1,5,0.482283361
33,Laki-laki,PNS,Tanjungselor,4257145.975,1,0,60.94949864,174.5253978,Moonsilk,1,S1,8,0.687331608
25,Perempuan,PNS,Jakarta,4362137.488,1,1,49.4061929,162.301845,Merpati,0,S1,8,0.717445958
57,Laki-laki,Pegawai swasta,Kupang,5603783.268,1,0,60.08977661,165.0786965,Moonsilk,1,S1,7,0.751551452
39,Laki-laki,Pegawai swasta,Palembang,4493251.734,1,0,51.63165103,187.6593759,Deadbuoy,1,SMP,2,0.400945989
30,Perempuan,Pegawai swasta,Ambon,4868284.69,1,0,46.40509423,173.4016364,Pantone,0,SMA,5,0.310836651
,Laki-laki,Pegawai swasta,Palu,7671695.843,1,1,60.11551833,167.2286362,Shoulder & Head,1,S1,4,0.766662971
58,Laki-laki,Pegawai swasta,Sofifi,4473252.325,1,1,80.91404319,180.2078012,Moonsilk,1,SMA,4,0.880208764
39,Laki-laki,Pegawai swasta,Jakarta,9621790.987,1,0,48.05360358,187.8784553,Pantone,0,S1,6,0.498594947
37,Perempuan,Pegawai swasta,Banda Lampung,30038176.07,1,0,83.73337676,178.6995402,Merpati,0,S1,7,0.395298643
58,Perempuan,PNS,Jayapura,15949664.31,1,0,47.40818333,166.2731204,Pantone,1,S1,5,0.746952688
50,Perempuan,PNS,Padang,13113537.27,1,0,52.38803283,179.3301394,Moonsilk,0,S2,7,0.56372166
36,Laki-laki,Pegawai swasta,Banda Aceh,7157717.403,1,1,,167.0467799,Shoulder & Head,0,SMP,1,0.559297966
36,Laki-laki,Pegawai swasta,Kendari,4560818.089,1,1,48.51667526,175.6837092,Moonsilk,0,S1,8,0.657907294
63,Laki-laki,Pegawai swasta,Kendari,10535361.22,1,0,66.49066352,187.4829587,Moonsilk,1,SMA,4,0.716531631
46,Laki-laki,PNS,Makassar,9998470.541,1,0,61.35302087,166.9335758,Deadbuoy,1,S1,4,0.635575299
50,Perempuan,Pegawai swasta,Bengkulu,14689669.99,1,0,74.88982737,177.6951311,Shoulder & Head,0,SMA,8,0.540321052
44,Perempuan,Freelance,Manado,8866214.934,1,0,52.65656161,175.9818253,Moonsilk,,SMP,10,0.379585634
54,Perempuan,Freelance,Kupang,8144812.308,1,0,59.80845175,181.7227053,Merpati,1,S1,2,
50,Perempuan,PNS,Padang,10825094.55,1,0,54.70876139,166.8360847,Merpati,0,SMA,6,0.566709097
35,,Freelance,Palembang,7072845.616,1,0,52.99864431,188.5725901,Shoulder & Head,1,S1,3,0.189453823
30,Laki-laki,PNS,Padang,14338494.03,1,0,45.21214073,164.2667664,Merpati,1,S1,2,0.570718422
39,Perempuan,Freelance,Pangkalpinang,10660578.41,1,1,51.91925936,177.4955748,Merpati,1,SMA,7,0.597231655
56,Laki-laki,PNS,Kendari,6796056.199,1,0,51.47753133,171.4176777,Pantone,1,S1,5,0.884951494
45,Perempuan,Freelance,Semarang,7366264.397,1,0,68.59287174,161.8236804,Shoulder & Head,0,S1,3,0.315101097
32,Laki-laki,PNS,Sofifi,29130639.55,1,1,52.19824109,175.9330681,Shoulder & Head,1,S1,2,0.791113305
42,Perempuan,PNS,,12475891.9,1,0,52.4297162,173.0278951,Deadbuoy,0,S1,8,0.586295813
33,Laki-laki,Pegawai swasta,Mamuju,8544636.713,1,0,60.58330597,165.8041038,Deadbuoy,1,S1,4,0.505020834
55,Laki-laki,Pegawai swasta,Manokwari,9754305.48,1,0,90.20490669,186.9110172,Pantone,1,SMA,7,0.814635519
41,Laki-laki,Freelance,Manokwari,5906177.02,1,0,47.08801702,162.8329318,Moonsilk,0,SMA,6,0.42534974
39,Laki-laki,PNS,Sofifi,4448756.177,1,1,50.49390149,170.4448458,Moonsilk,1,S1,6,0.818277644
58,Laki-laki,PNS,Medan,8944567.485,1,0,64.70831035,179.1501227,Shoulder & Head,0,S2,9,0.840157576
40,Laki-laki,,Pontianak,6234646.019,1,0,68.82792788,170.9509094,Shoulder & Head,0,SMA,5,0.409250892
53,Perempuan,PNS,Jambi,12250389.34,1,1,54.92507264,164.5786883,Moonsilk,0,S1,5,0.797601768
47,Laki-laki,PNS,Palangkaraya,5220132.832,1,0,47.03756396,174.8432572,Moonsilk,0,S1,1,0.500378299
37,Perempuan,PNS,Serang,14277875.78,1,0,82.69219174,178.8594712,Moonsilk,0,S1,4,0.445837052
31,Laki-laki,Freelance,Semarang,8440527.832,1,1,58.10038487,168.966807,Deadbuoy,1,S1,10,0.718311714
54,Laki-laki,Pengangguran,Tanjungselor,5419390.44,1,0,52.32451222,191.8894374,Moonsilk,1,S1,4,1
43,Laki-laki,Freelance,Banjarmasin,4401970.449,1,0,73.78507424,172.9130702,Shoulder & Head,1,S1,2,0.518895228
22,Perempuan,PNS,Yogyakarta,7453515.974,1,1,52.08102159,167.8544406,Shoulder & Head,0,SMA,5,0.590965936
52,Perempuan,PNS,Jakarta,7955009.397,1,0,67.53623332,166.8202824,Pantone,1,S1,2,0.657564075
45,Perempuan,Pegawai swasta,Palangkaraya,5632270.742,1,0,57.09440872,180.9015953,Pantone,1,SMP,1,0.427273301
34,Laki-laki,Freelance,Tanjung Pinang,24162867.35,1,0,52.55498737,168.1966868,Deadbuoy,0,S2,10,0.445835845
44,Perempuan,Pegawai swasta,Pekanbaru,9587605.118,1,0,51.60796784,186.2850635,Pantone,0,S2,6,0.372708873
42,Laki-laki,Pegawai swasta,Jakarta,10300340.23,1,0,47.38686512,168.479545,Merpati,1,S1,4,0.593605313
33,Perempuan,Pegawai swasta,Palangkaraya,6891697.866,1,0,58.97849585,156.8024967,Moonsilk,0,S1,4,0.296488667
42,Laki-laki,Pegawai swasta,Mataram,11317808.97,1,1,55.27918559,177.1929903,Merpati,0,S1,4,0.780517179
33,Perempuan,PNS,Makassar,5187888.248,1,0,48.31448994,174.3961672,Moonsilk,1,S1,1,0.425669106
31,Laki-laki,PNS,Palangkaraya,6311709.496,1,0,76.02940476,190.6983211,Pantone,0,S1,10,0.559510231
42,Laki-laki,Pegawai swasta,Medan,18185534.27,1,0,48.16148409,174.4410712,Pantone,1,SMA,8,0.736253262
51,Perempuan,Pegawai swasta,Semarang,7635237.225,1,1,43.82720297,174.4409979,Moonsilk,1,S1,7,0.838103263
55,Laki-laki,PNS,Banjarmasin,14813045.25,1,0,57.09770021,170.8835764,Moonsilk,0,S1,6,0.728715003
38,Laki-laki,PNS,Padang,3880589.063,1,1,60.95060441,194.2588889,Deadbuoy,0,S1,7,0.675320141
38,Laki-laki,PNS,Banjarmasin,9267659.339,1,0,60.7112617,164.1919508,Pantone,1,SMA,8,0.280065748
38,Laki-laki,Freelance,Bengkulu,23084750.48,1,0,61.0051391,171.9115088,Moonsilk,0,S1,8,0.35211396
60,Perempuan,PNS,Yogyakarta,14341355.76,1,0,71.92755754,173.1783482,Moonsilk,1,S1,8,0.770274132
35,Laki-laki,PNS,Denpasar,9738985.039,1,1,56.12491833,165.8180253,Merpati,0,SMA,3,0.609046638
36,Laki-laki,Freelance,Gorontalo,5042303.517,1,0,43.80722251,169.3795025,Pantone,0,SD,4,0.253368146
51,Perempuan,Freelance,Tanjung Pinang,8436574.085,1,0,62.92585528,171.2829711,Merpati,1,S1,,0.503235676
27,Laki-laki,PNS,Mamuju,5166018.401,1,0,43.51315072,162.8912114,Shoulder & Head,0,SMA,9,0.58489148
55,Perempuan,Pegawai swasta,Kupang,5888194.107,1,0,48.24283963,170.2214559,Merpati,0,S1,2,0.463201397
43,Laki-laki,Pegawai swasta,Gorontalo,7547780.914,1,0,50.21201239,166.1565155,Deadbuoy,0,S3,4,0.473538601
44,Perempuan,Pegawai swasta,Palangkaraya,5366103.093,1,0,53.74441876,156.0429996,Pantone,1,SMA,3,0.474902783
47,Laki-laki,Freelance,Palu,4842156.305,1,0,56.34775465,172.6012097,Pantone,1,S1,2,0.362237518
19,Laki-laki,Freelance,Banjarmasin,10318962.36,0,0,68.9986683,179.3895492,Merpati,0,SMA,8,0.293463242
40,Perempuan,Freelance,Jambi,6402835.492,1,0,65.32183004,165.6262299,Moonsilk,1,SMA,1,0.187338963
38,Laki-laki,PNS,Medan,6299072.166,1,0,73.99221771,170.7373265,Merpati,1,S1,3,0.580472229
49,Laki-laki,Freelance,Mamuju,4716465.762,1,0,74.40111898,179.150656,Shoulder & Head,0,SMP,9,0.552116878
46,Laki-laki,Pegawai swasta,Makassar,6513953.643,1,1,52.42803494,170.9127138,Shoulder & Head,1,S1,9,0.849523202
39,Laki-laki,PNS,Tanjung Pinang,9936200.439,1,0,56.44513559,174.7098855,Shoulder & Head,0,S1,8,0.601436166
66,Laki-laki,PNS,Kendari,13553616.53,1,0,68.05107171,149.5180248,Deadbuoy,0,S1,9,0.862134561
45,Laki-laki,PNS,Banda Aceh,11131340.15,1,0,46.17241497,141.5572941,Shoulder & Head,1,S1,4,0.655751038
49,Laki-laki,PNS,Banda Lampung,7685937.513,1,0,53.08319142,179.2699558,Pantone,1,S1,2,0.658537777
41,Laki-laki,Pegawai swasta,Kendari,7268040.339,1,0,66.62613133,167.6971154,Shoulder & Head,0,S1,6,0.415872694
57,Perempuan,Pegawai swasta,Semarang,6843180.234,1,0,43.2042214,158.6476342,Pantone,0,S2,9,0.636852029
37,Perempuan,PNS,Bandung,9022650.361,1,0,87.5366094,171.1189675,Merpati,1,S1,3,0.538743712
43,Perempuan,Pegawai swasta,Mamuju,4670539.249,1,0,44.64493723,160.596941,Deadbuoy,0,SMA,8,0.403494583
47,Laki-laki,Pegawai swasta,Bandung,5392033.766,1,0,55.40871248,165.1479281,Shoulder & Head,1,S1,9,0.673762071
37,Laki-laki,Pegawai swasta,Gorontalo,6875957.796,1,0,55.89783332,173.5633466,Pantone,1,S1,4,0.470990637
46,Perempuan,Pegawai swasta,Palembang,11800544.86,1,0,60.27618755,173.6893904,Shoulder & Head,1,SMA,5,0.611170405
36,Perempuan,PNS,Denpasar,9178179.543,1,0,62.9500186,163.0425116,Shoulder & Head,0,S1,6,0.524750579
36,Laki-laki,Pegawai swasta,Makassar,4746172.337,1,0,63.24162721,167.2648704,Pantone,1,SMA,3,0.43894318
33,Laki-laki,Pegawai swasta,Jayapura,5598315.376,1,0,55.68217712,165.2934919,Merpati,0,S2,2,0.373618346
49,Perempuan,PNS,Yogyakarta,21489038.02,1,0,49.4604255,,Shoulder & Head,0,S1,8,0.604707332
45,Perempuan,Pegawai swasta,Pekanbaru,7883879.824,1,1,63.43537519,167.0798112,Shoulder & Head,0,S1,10,0.760415252
32,Perempuan,Freelance,Mamuju,10545588.13,1,1,51.07234844,148.2972092,Merpati,0,S1,2,0.268640728
60,Laki-laki,Pegawai swasta,Palembang,11230415.23,1,0,51.47036223,178.6415685,Deadbuoy,1,SMA,10,0.792347128
39,Perempuan,Pegawai swasta,Denpasar,15913797.49,1,1,48.70360404,142.4671194,Moonsilk,0,S1,7,
54,Laki-laki,Freelance,Padang,5654219.892,1,1,47.82689629,172.5013487,Merpati,1,SMA,7,0.78139022
53,Laki-laki,PNS,Sofifi,5998052.62,1,0,,171.2379381,Deadbuoy,0,SMA,6,0.752844116
47,Laki-laki,Pegawai swasta,Banda Aceh,6099440.066,1,0,52.1365764,169.0965956,Deadbuoy,1,S1,8,0.6402152
41,Laki-laki,Pegawai swasta,Kendari,7360511.973,1,1,53.71767311,169.7125853,Deadbuoy,0,S1,4,0.613267841
55,Laki-laki,PNS,Jayapura,4176807.78,1,0,51.87489611,159.5138268,Deadbuoy,1,S1,6,0.777204349
43,Laki-laki,Freelance,Pangkalpinang,9335206.186,1,0,60.58622357,181.6400408,Merpati,1,S1,4,0.441329075
45,Laki-laki,PNS,Samarinda,11491601.25,1,0,61.27142323,163.4411002,Merpati,0,S2,1,0.565876154
51,Laki-laki,Pegawai swasta,Tanjungselor,6851729.801,1,0,67.69817618,172.5305785,Shoulder & Head,1,S1,9,0.771515765
33,Laki-laki,PNS,Padang,22410381.32,1,1,50.17729903,160.582913,Merpati,1,S1,6,0.895078345
23,Laki-laki,PNS,Mamuju,17197747.76,1,1,57.71910253,154.7097251,Pantone,1,S2,2,0.795127872
33,Perempuan,PNS,Manokwari,8274759.262,1,0,58.38715579,155.5138422,Deadbuoy,0,S1,6,0.444591708
39,Perempuan,Freelance,Bandung,4954940.561,1,0,54.34395322,176.805073,Merpati,1,S1,4,0.288622656
34,Perempuan,,Samarinda,7365542.242,1,0,65.54784516,173.8961143,Shoulder & Head,1,S1,2,0.309975752
34,Laki-laki,Pengangguran,Pangkalpinang,11159720.64,1,,47.85169139,180.0577534,Moonsilk,0,SD,5,0.749396091
50,Laki-laki,Pegawai swasta,Ambon,10632254.22,1,0,50.75043407,158.8057111,Pantone,0,S1,3,0.42595623
